time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-2.3842489001100624,-1.5128593202491059,19.501160600422327,6.219731335027284,0.05642570094913513,0.0,-2.1693290814190056,-1.4233352851326233,5.1298043120794246,-0.03202849979265105,-0.0927662108562408,0.0,460.51502717637345,461.09753546060324,462.71882789621435,461.266854846505
3.3600000000000025,-2.5156464118597444,-1.5995647717644925,19.810951029488105,6.217901199648805,0.05026402733983204,0.0,-2.210076833538719,-1.4670244977923619,5.196268986833116,-0.02761277726470592,-0.14731696331595306,0.0,454.97637684707365,450.5760838840502,454.1109030339538,454.4647423819128
3.4200000000000026,-2.6493224379042983,-1.6888700965571901,20.12384524154213,6.217276515461329,0.041517136034786795,0.0,-2.2450320538135284,-1.5099244695401903,5.233453571371136,0.011343696157307407,-0.14287838305986517,0.0,444.71199379475104,445.05560240623123,443.2943607491668,446.48456166535414
3.4800000000000026,-2.784852158847433,-1.7806062746225932,20.436665440475135,6.2175887709063,0.03255668961002378,0.0,-2.2719863991483824,-1.547943529881238,5.194175260250251,-0.01137745367116819,-0.16715755665266616,0.0,421.3787995274853,419.251305236389,421.0818285638378,419.1112612723047
3.5400000000000027,-2.921837253174469,-1.8745789824213095,20.746410249427157,6.217228362610234,0.02233716616769943,0.0,-2.293471304139955,-1.5845645415856664,5.131054109710772,0.003009841651180588,-0.17755140319336932,0.0,412.10520357700454,411.15476238507813,410.7357347980583,412.01004574279386
3.6000000000000028,-3.060009522700129,-1.97090853848164,21.05469044437389,6.218332189621069,0.012167563324815056,0.0,-2.3114077277118024,-1.6263801900480435,5.145013065860045,0.038609570309445854,-0.15693793875617895,0.0,434.96500514712847,436.65963162654015,434.9818827951586,437.95346037475747
3.660000000000003,-3.1990882424694362,-2.0697170948516077,21.363669386599277,6.2203344514762335,0.002665714093661009,0.0,-2.3237675298176885,-1.6670761832689769,5.154369676387127,0.020015087203669048,-0.16137687990482344,0.0,434.8947483165413,434.49829007257216,435.126815278111,433.56756874055486
3.720000000000003,-3.338751071678372,-2.171141107163402,21.67641627515566,6.221813040689334,6.275969389886674,0.0,-2.330694175766101,-1.713581767362588,5.270110789412673,0.0325821987133966,-0.1723147694146588,0.0,467.7750037858016,466.8977852320471,467.1126587258108,468.09184614354325
3.780000000000003,-3.478585819305884,-2.275617416586909,22.00087235755644,6.2232559211193355,6.26589190363025,0.0,-2.3292270106665103,-1.7686851152701193,5.543916814851381,-0.00444143402573885,-0.16043242580513434,0.0,512.4490887851128,513.2701613386115,515.4588772924511,512.835488857745
3.840000000000003,-3.618191810346817,-2.383042120262755,22.336153492820117,6.222780587146492,6.256118418739796,0.0,-2.3233896974389916,-1.8121748978017158,5.631779626289939,-0.015996717352614792,-0.16832081243779753,0.0,463.0412375211569,462.3959487208362,462.35816507152566,461.44684616277056
